user_id,variant,converted,pre_exposure
1014,B,0,0.0
1015,B,0,0.0006931071939123568
1016,A,0,0.5214615021930945
1017,A,0,0.31224854193945584
1018,A,0,0.37608660817760464
1019,A,0,0.6139903748913043
1020,A,0,0.0
1021,A,0,0.3529857264445464
1022,B,0,0.0
1023,B,0,0.09970022033993366
1024,B,0,0.3452719528311967
1025,A,0,0.6843035801409272
1026,A,0,0.0
1027,A,0,0.1715611239218472
1028,B,0,0.5468710411864752
1029,A,0,0.0
1030,A,1,0.9086338744119684
1031,A,1,0.7075165548806347
1032,B,0,0.0
1033,A,0,0.24398924692208263
1034,A,0,0.3784777585540472
1035,B,0,0.0
1036,B,0,0.3139969345540224
1037,A,0,0.2520109968860292
1038,A,0,0.0
1039,B,0,0.6660238600820368
1040,B,0,0.5269708009460436
1041,B,0,0.0
1042,A,0,0.02401073518074623
1043,A,0,0.4312340701242704
1044,B,0,0.05136528578513841
1045,A,0,0.0
1046,A,0,0.5146646337202181
1047,B,0,0.20263442688973193
1048,B,0,0.7721078572894753
1049,A,0,0.30724013695069585
1050,B,0,0.25729774681490386
1051,A,0,1.0623501444182395
1052,B,0,0.14843979621457049
1053,B,0,0.0
1054,A,0,0.2687593938707744
1055,B,0,0.5407264709063198
1056,A,0,0.0
1057,B,0,0.0
1058,A,0,0.33493312951292886
1059,A,0,0.0
1060,B,0,0.0
1061,B,0,0.43864522473262085
1062,A,0,0.023978025154071186
1063,B,0,0.0
1064,B,0,0.777669997528792
1065,A,0,0.0
1066,B,0,0.04299033591202822
1067,B,0,0.0881805502127914
1068,A,0,0.22494331819331043
1069,A,0,0.08914843942881549
1070,B,0,0.17571047642986704
1071,A,0,0.21724837372277295
1072,B,0,0.17399707137007314
1073,B,0,0.22798215220797252
1074,A,0,0.0
1075,A,0,0.33231940933026904
1076,B,0,0.0
1077,A,0,0.0
1078,A,0,0.6144043719473621
1079,B,0,0.0
1080,B,0,0.2539607317862627
1081,B,0,0.0
1082,B,0,0.0
1083,B,0,0.34509643057464756
1084,A,0,0.0
1085,B,0,0.31180228262449466
1086,B,0,0.31420774287290276
1087,B,0,0.5493343741808441
1088,B,0,0.09913603385088474
1089,A,0,0.5139746760092632
1090,B,0,0.7162084120226195
1091,A,0,0.6760046838261395
1092,B,0,0.37582308703741846
1093,A,0,0.33474982157870126
1094,A,1,1.6548364882177822
1095,A,0,0.8696527876392668
1096,B,0,0.0
1097,B,0,0.4770827108834868
1098,A,0,0.3805877696190704
1099,A,0,0.22168023844949628
1100,A,0,0.24599368943664532
1101,A,0,0.3463355337386941
1102,B,0,0.4812075431988798
1103,A,0,0.26563095849549034
1104,A,0,0.3019381143679301
1105,A,1,1.2176420942427923
1106,A,0,0.2953160730282106
1107,B,0,0.3635067445139245
1108,B,0,0.4970690289738304
1109,A,0,0.6899787248175264
1110,B,0,0.5681122787601192
1111,A,0,0.3131644858480678
1112,A,0,0.2623446361928192
1113,A,0,0.0
1114,A,0,0.2876187632310655
1115,A,0,0.0
1116,B,0,0.0
1117,B,0,0.39515267824071537
1118,B,0,0.16982684492727362
1119,A,0,0.34166284880881054
1120,A,0,0.01191106478660034
1121,A,0,0.5603612022428489
1122,A,0,0.24313165401687037
1123,A,0,0.5563184981100855
1124,B,0,0.4020321470545477
1125,B,0,0.24957471157959865
1126,B,0,0.056441776666783544
1127,B,0,0.2094522732946592
1128,B,0,0.44840314564598616
1129,B,0,0.4092973202461879
1130,A,0,0.0
1131,B,0,0.5077046158237837
1132,B,0,0.13582761755746756
1133,B,0,0.4445791163011632
1134,B,0,0.0
1135,A,0,0.39135658629697256
1136,B,0,0.0
1137,A,0,0.23880704949777054
1138,B,0,0.11059105798410516
1139,B,0,0.11432822994217746
1140,B,0,0.030023826922728064
1141,A,1,0.7539262711248473
1142,B,0,0.0
1143,B,0,0.4629799080204257
1144,A,0,0.4885059761265163
1145,A,0,0.06716783814590532
1146,B,0,0.0
1147,B,0,0.005987219053917081
1148,B,0,0.4842842989093627
1149,B,0,0.38765623201453214
1150,A,0,0.10989393172436762
1151,B,0,0.4691824340421752
1152,A,0,0.0
1153,B,0,0.016209100672702564
1154,A,0,0.3423821740050469
1155,B,0,0.17122600108866243
1156,A,0,0.023232290253438953
1157,B,0,0.0
1158,A,0,0.4013649003836048
1159,A,0,0.2971165440191937
1160,B,0,0.0
1161,A,0,0.3800977058325583
1162,B,0,0.195690872372424
1163,B,0,0.28365043321229466
1164,B,0,0.48355796197280004
1165,A,0,0.0
1166,A,0,0.41406926427174007
1167,A,0,0.40515624559503494
1168,B,0,0.4284547217780532
1169,B,0,0.6907867334918518
1170,B,0,0.397620452826409
1171,B,0,0.03153268689824387
1172,A,0,0.7395153260415643
1173,A,0,0.0
1174,A,0,0.06118292169259584
1175,A,0,0.0
1176,A,0,0.16917176013744553
1177,A,0,0.5246657849631067
1178,A,0,0.5893357870521755
1179,A,0,0.339055224741171
1180,B,0,0.017182680925625776
1181,B,0,0.033913820554839685
1182,B,0,0.019041159002730484
1183,A,0,0.48585220469710655
1184,A,0,0.0
1185,A,0,0.45935788262365485
1186,A,0,0.19022177851272337
1187,B,0,0.2516153217355792
1188,B,0,0.6535155151702017
1189,A,0,0.057399795782803076
1190,A,1,1.2985185788442182
1191,A,0,0.0
1192,A,0,0.0
1193,B,0,0.0
1194,B,0,0.0
1195,B,0,0.37486462916351704
1196,B,0,0.4213187194890894
1197,B,1,0.8920325910421972
1198,B,1,0.8801275884996048
1199,B,0,0.0
1200,B,0,0.0
1201,A,0,0.29116700224609965
1202,B,0,0.604342093191799
1203,B,0,0.09075957189058359
1204,B,1,0.41943211502290617
1205,B,0,0.0
1206,B,0,0.0
1207,B,0,0.6738631466507208
1208,A,0,0.13767813874027654
1209,B,0,0.0
1210,B,0,0.017158746750671083
1211,B,0,0.0549365086090543
1212,A,0,0.27968402456651115
1213,B,0,0.0019950639273426662
1214,A,0,0.0
1215,A,0,0.14359490463710695
1216,B,0,0.3406010973788667
1217,B,0,0.41511313037865505
1218,B,0,0.3651596048801591
1219,A,0,0.06275092109881006
1220,B,0,0.0
1221,B,0,0.0
1222,B,0,0.2852244179828154
1223,B,0,0.0
1224,A,0,0.27578576689484335
1225,B,0,0.023007215246797053
1226,A,0,0.02535081394907493
1227,B,0,0.5358521024066567
1228,A,0,0.26561978896357286
1229,A,0,0.6110768518479435
1230,B,0,0.0
1231,B,0,0.5392223576392539
1232,B,0,0.47272412307263334
1233,B,0,0.0
1234,B,0,0.17351878646913663
1235,A,0,0.6626673226770786
1236,A,0,0.4334172143503988
1237,A,0,0.06760365302961385
1238,A,0,0.13016288279845267
1239,A,0,0.0
1240,B,0,0.26188774701806844
1241,B,0,0.0
1242,B,0,0.0
1243,A,0,0.5357493081396447
1244,B,0,0.193830486837403
1245,B,0,0.0909721853360733
1246,B,0,0.16822666308456688
1247,A,0,1.0225682037461608
1248,A,0,0.5105563972274552
1249,B,0,0.0
1250,A,0,0.700024925147106
1251,A,0,0.1733615186274335
1252,A,0,0.42191508000828903
1253,B,0,0.024010864170007168
1254,B,0,0.0
1255,A,0,0.4405737983767299
1256,A,0,0.0
1257,B,0,0.0
1258,B,0,0.46935028974776155
1259,B,0,0.0
1260,A,0,0.0
1261,B,0,0.36351631890499864
1262,A,0,0.0
1263,B,0,0.0
1264,A,0,0.09030616639984128
1265,A,0,0.0
1266,A,0,0.0
1267,A,0,0.3997618785304851
1268,B,0,0.2877359198366184
1269,A,0,0.0
1270,A,0,0.3588456698105274
1271,A,0,0.6557835323031997
1272,B,0,0.0
1273,B,0,0.21837673845262043
1274,B,0,0.7929954042598191
1275,B,0,0.3833479667145257
1276,B,0,0.4440155372302069
1277,B,0,0.1399541988499537
1278,A,0,0.0
1279,B,0,0.5430115084632084
1280,B,0,0.39611748324860946
1281,B,0,0.184543044429439
1282,A,0,0.060399282553000866
1283,B,0,0.0
1284,A,0,0.24677186873570178
1285,A,0,0.0
1286,B,0,0.16044371948568517
1287,A,0,0.40129261527602533
1288,A,0,0.44600081171108225
1289,B,0,0.415700290713775
1290,A,0,0.8765192996615825
1291,B,0,0.5495355587540448
1292,A,1,0.5761765472681891
1293,A,0,0.0
1294,B,0,0.8984452173766948
1295,B,0,0.0010021525121247932
1296,A,0,0.18675939724005086
1297,B,0,0.7234577263269077
1298,B,0,0.7145947623486781
1299,A,0,0.18361039125119746
1300,B,1,0.8725829244616635
1301,A,0,0.0
1302,B,0,0.0
1303,B,0,0.09042226096709656
1304,B,1,0.7983019491533996
1305,B,0,0.10300385718287629
1306,A,0,0.24568819447271958
1307,A,0,0.8578104541686244
1308,A,0,0.3393022582697087
1309,B,0,0.29261215632643267
1310,B,0,0.200547906767425
1311,A,0,0.1484277185000681
1312,B,0,0.569883380062925
1313,B,1,0.5026215707853516
1314,B,0,0.16232614248018265
1315,A,0,0.0
1316,B,0,0.22613891057701813
1317,B,0,0.23571509667008872
1318,A,0,0.4761519524339203
1319,A,0,0.5592984862449462
1320,A,0,0.3989192999900477
1321,A,0,0.6866777861271067
1322,B,0,0.6765509803918428
1323,B,1,0.8946076064165399
1324,B,0,0.31200405878759985
1325,A,0,0.0
1326,B,0,0.2960729614182664
1327,A,0,0.1984725338366467
1328,B,0,0.0
1329,A,0,0.0705841904474605
1330,A,0,0.4872271900316248
1331,B,0,0.0
1332,A,0,0.5878853494054128
1333,B,0,0.3424397956213936
1334,B,0,0.13148357292693683
1335,B,0,0.15730181384638417
1336,B,0,0.44897813127486463
1337,A,1,0.3705817161468091
1338,B,0,0.8122285819690827
1339,A,0,0.0
1340,B,0,0.0
1341,A,0,0.5662304591567852
1342,A,0,0.4370157005035187
1343,B,0,0.5976175086949432
1344,A,0,0.513794322159344
1345,B,0,0.3129187786394345
1346,B,0,0.0
1347,B,0,0.0581480269883993
1348,B,0,0.2595318093865179
1349,B,0,0.19484522886189767
1350,A,0,0.0
1351,A,0,0.5133216078064966
1352,A,0,0.7193427385914382
1353,B,0,0.6392285596075878
1354,A,0,0.0
1355,A,0,0.3307900339215631
1356,A,0,0.0
1357,A,0,0.7070054425949126
1358,A,0,0.0
1359,A,0,0.323152628974161
1360,A,0,0.5487739065869317
1361,A,1,1.1873965192792206
1362,A,0,0.30319115441387257
1363,A,0,0.0
1364,B,0,0.16964726208671432
1365,A,0,0.11950445774451542
1366,A,0,0.3105077477140843
1367,A,0,0.4963237952047248
1368,B,0,0.39861226469248845
1369,B,0,0.8364849673008612
1370,B,0,0.3983152565366651
1371,A,0,0.0833547475082351
1372,A,0,0.6889938656480545
1373,A,0,0.10564158051660132
1374,B,0,0.28455905328631625
1375,B,0,0.25423337790908096
1376,B,1,0.1120305925069286
1377,B,0,0.2830459860272848
1378,B,1,0.886831986050178
1379,B,0,0.1370884835082855
1380,B,0,0.15761390742224093
1381,A,0,0.0
1382,A,0,0.2247389926514011
1383,B,0,0.6508776459205585
1384,A,0,0.1468191295967049
1385,A,1,0.643362274554329
1386,B,0,0.01768133155696952
1387,A,0,0.8051263724561994
1388,B,0,0.0
1389,B,0,0.45348493020105723
1390,A,0,0.23342354154400402
1391,B,0,0.7762689270370955
1392,B,0,0.5933796262652107
1393,B,0,0.173504592211396
1394,A,0,0.0
1395,B,0,0.6288919529815727
1396,B,0,0.6374131002933073
1397,B,0,0.0
1398,A,0,0.4235700491615394
1399,A,0,0.0
1400,B,0,0.0
1401,A,0,0.0
1402,A,0,0.47987156824979366
1403,A,0,0.28133852782979296
1404,A,0,0.3483499192124969
1405,A,0,0.635742481018027
1406,A,0,0.4005873909780454
1407,B,0,0.37536882705084174
1408,A,0,0.4247821637199988
1409,A,0,0.0
1410,A,0,0.1896604596152922
1411,B,0,0.0
1412,A,0,0.0
1413,B,0,0.17245504955179622
1414,B,0,0.5185662854524062
1415,B,0,0.8174642041696876
1416,B,0,0.0
1417,A,0,0.25199912490754484
1418,B,0,0.17872686913815836
1419,A,0,0.3581706867268677
1420,B,0,0.3747229646926903
1421,B,0,0.30872634928877873
1422,B,0,0.0
1423,B,0,0.3184026268858483
1424,A,0,0.46769801392333155
1425,B,0,0.045982750266049255
1426,B,0,0.7934494770771616
1427,B,0,0.12952604541592877
1428,A,0,0.00984194066162275
1429,B,0,0.2889137115223795
1430,A,0,0.12272315475812122
1431,A,0,0.0
1432,A,0,0.1921529640431095
1433,B,1,1.2787107322695217
1434,A,0,0.8007596952319509
1435,A,0,0.029887561852783184
1436,A,0,0.4715823810925447
1437,B,0,0.23975883645592444
1438,A,0,0.2851659888956918
1439,B,0,0.580211363964122
1440,B,0,0.45562145848671276
1441,B,0,0.2462961247284475
1442,B,0,0.0
1443,A,0,0.0
1444,A,0,0.18079456686580586
1445,A,0,0.29708399824006476
1446,B,0,0.3509515676777226
1447,B,0,0.4345908060126962
1448,B,0,0.4938755386394278
1449,A,0,0.0
1450,A,0,0.4710320999088892
1451,A,0,0.0
1452,A,0,0.5342205724270919
1453,A,0,0.30099329838268957
1454,B,0,0.3891679453361103
1455,A,0,0.037722275538777106
1456,B,0,0.2847953964098115
1457,A,0,0.0
1458,A,0,0.5285739850113724
1459,B,0,0.10074837840775498
1460,B,0,0.0
1461,A,0,0.5184450660977674
1462,A,0,0.7030321179957162
1463,A,0,0.0
1464,B,0,0.5638129657378248
1465,A,0,0.0
1466,B,0,0.0
1467,A,0,0.0926322577162018
1468,B,0,0.29784093559788044
1469,A,0,0.24006533881334052
1470,B,0,0.23107938484839233
1471,B,0,0.2889268573286955
1472,A,0,0.2649666990868671
1473,A,0,0.1351885089626415
1474,B,0,0.019585588054008396
1475,A,0,0.12025974573598404
1476,A,0,0.0944982301525915
1477,A,0,0.10912321296952893
1478,A,0,0.0
1479,A,0,0.03722168464484821
1480,A,0,0.22466785663553446
1481,A,0,0.29282567313091784
1482,A,0,0.18079131574439505
1483,A,0,0.1449020257294002
1484,A,0,0.36033496207164906
1485,B,0,0.444340598184513
1486,A,0,0.40402396361014536
1487,A,0,0.0
1488,A,0,0.06337847262368998
1489,B,0,0.4116963761105975
1490,A,0,0.3546191971031213
1491,A,0,0.40394318039142285
1492,A,0,0.29430545240582784
1493,A,0,0.0
1494,A,0,0.5667693597022423
1495,A,1,0.392123337736019
1496,B,0,0.49572733772712163
1497,B,0,0.19508746062782012
1498,A,0,0.0
1499,B,0,0.08115235983391102
1500,B,0,0.5611255239551198
1501,A,0,0.02347949905084759
1502,A,0,0.0
1503,A,0,0.11336291487235861
1504,B,0,0.0
1505,A,0,0.0
1506,B,0,0.33126132566809124
1507,A,0,0.43945169227934155
1508,B,0,0.0344805748426634
1509,B,0,0.35708687709346576
1510,A,0,0.08389189552414326
1511,A,0,0.17008576125295402
1512,B,0,0.23702072329777057
1513,A,1,1.247985062417605
1514,A,0,0.35226765955160866
1515,B,0,0.0
1516,A,0,0.354748770724999
1517,A,0,0.1336435189289802
1518,A,0,0.060091877327716925
1519,A,0,0.0
1520,B,0,0.19212192123307312
1521,B,0,0.18196026941399507
1522,A,0,0.07934529063665621
1523,A,0,0.0
1524,B,0,0.0
1525,A,0,0.2383953476043963
1526,A,0,0.2534614260368753
1527,A,0,0.8549386062056121
1528,A,0,0.14640109719107075
1529,B,0,0.5064272237514839
1530,A,0,0.5585611166957677
1531,A,0,0.18167997338262687
1532,B,0,0.223040301031273
1533,A,0,0.07104687881667213
1534,B,0,0.7325477632352901
1535,A,0,0.0
1536,A,0,0.18810615540868927
1537,A,0,0.6152368982310952
1538,B,0,0.16769598099992788
1539,B,0,0.028718750066409587
1540,A,0,0.2698647910835604
1541,A,0,0.3580964038047696
1542,A,0,0.3702329221059437
1543,B,0,0.284492994480637
1544,A,0,0.42502733590932185
1545,B,0,0.4837103167996005
1546,B,0,0.0
1547,B,0,0.08633245242570488
1548,A,0,0.4609073978736084
1549,A,0,0.3465860073441679
1550,A,0,0.2703800325045042
1551,B,0,0.40174366763547154
1552,B,0,0.4856461204102579
1553,B,0,0.0
1554,A,0,0.0
1555,A,0,0.0
1556,B,0,0.7576022387408572
1557,B,0,0.0
1558,B,0,0.1296238632364981
1559,B,0,0.1443565102745549
1560,A,0,0.5093180495627123
1561,A,0,0.0
1562,A,0,0.18821953671397823
1563,B,0,0.5643165040546072
1564,B,0,0.5344699286571805
1565,A,0,0.32279359833094956
1566,B,0,0.12171827378601925
1567,B,0,0.7273050339905052
1568,B,0,0.0
1569,B,0,0.49429558256355494
1570,A,0,0.352453366593759
1571,A,0,0.377311005322303
1572,B,0,0.279742649072344
1573,B,0,0.2615540442341004
1574,A,1,1.0792363987406652
1575,A,0,0.0
1576,B,0,0.0
1577,B,0,0.24873597060314667
1578,A,0,0.2156452375046736
1579,B,0,0.24909804870191224
1580,A,0,0.6771298950515598
1581,A,0,0.026207193932107492
1582,B,0,0.42539562834222955
1583,A,0,0.31533431112205335
1584,B,0,0.9099687207021454
1585,A,0,0.0
1586,B,0,0.03619786450047535
1587,A,0,0.06296298979014736
1588,B,0,0.5961808689812403
1589,A,0,0.0
1590,B,0,0.6973828998549003
1591,A,0,0.6794324939404063
1592,A,0,0.4596837952681808
1593,A,0,0.33121281206809616
1594,B,0,0.0
1595,A,0,0.2546448520635026
1596,B,0,0.0
1597,B,0,0.09121208311654798
1598,B,0,0.26093021998890903
1599,B,0,0.1073385863092403
1600,A,0,0.4852416866627325
1601,B,0,0.1612471558611036
1602,B,0,0.0
1603,A,0,0.0
1604,A,0,0.0
1605,B,0,0.10507088667021879
1606,A,0,0.5742754571059364
1607,B,0,0.35172381444398393
1608,A,0,0.30185284147391045
1609,A,0,0.0
1610,B,0,0.9107491558970593
1611,A,0,0.1915210513434749
1612,B,0,0.9250738009496506
1613,B,0,0.0
1614,A,0,0.029646055839194274
1615,A,0,0.9798984470801009
1616,B,0,0.0
1617,B,0,0.3256117462075638
1618,A,0,0.09853841765658142
1619,B,0,0.0
1620,A,0,0.8483238789853873
1621,A,0,0.0
1622,B,0,0.46923050047917947
1623,A,0,0.5312937792451436
1624,B,0,0.0
1625,B,0,0.0
1626,B,0,0.0
1627,B,0,0.0
1628,A,0,0.26679940062575325
1629,A,0,0.30063263915114397
1630,B,0,0.14328602775010169
1631,B,0,0.1684080246047616
1632,A,0,0.49221420751397654
1633,B,0,0.4304458935209529
1634,A,0,0.31362626754250367
1635,B,1,0.6149098645679385
1636,A,0,0.43327183368499333
1637,B,0,0.25436290322649696
1638,A,0,0.0
1639,A,0,0.026931236886391624
1640,B,0,0.5685943275311626
1641,A,0,0.753614588775007
1642,A,1,0.6410819802708586
1643,B,0,0.0
1644,A,0,0.3762391150980087
1645,A,0,0.0
1646,A,1,1.0197494482478524
1647,B,0,0.08721281668950802
1648,B,0,0.8688795439468209
1649,B,0,0.2336733516022392
1650,A,0,0.47085521033407784
1651,A,0,0.0
1652,A,0,0.0
1653,B,0,0.24059933552072504
1654,A,0,0.2785889270305544
1655,A,1,1.0160898906826683
1656,B,0,0.03385656390353586
1657,B,0,0.0
1658,B,0,0.0
1659,A,0,0.3659422744113987
1660,B,0,0.4130872778281437
1661,B,0,0.0
1662,A,0,0.041589613914753326
1663,B,0,0.0
1664,B,0,0.0
1665,A,0,0.25973468261495436
1666,B,1,1.0538048349842586
1667,B,0,0.1329950867805369
1668,B,0,0.0
1669,B,0,0.14050343496492998
1670,B,0,0.6093268071870294
1671,B,0,0.83897181851986
1672,A,0,0.2807291417783798
1673,B,0,0.0
1674,B,0,0.0
1675,B,0,0.0
1676,A,0,0.17333373494398224
1677,A,0,0.26772962906072384
1678,B,0,0.27699197732395237
1679,B,0,0.12110676036597795
1680,B,0,0.0
1681,A,0,0.0
1682,A,0,0.2441973092972558
1683,B,0,0.0
1684,A,0,0.5914506624631812
1685,B,0,0.0
1686,A,0,0.7061293771011636
1687,A,0,5.114533231936891e-05
1688,B,0,0.2669567004094121
1689,A,0,0.2669485787912017
1690,B,0,0.0967977350423501
1691,B,0,0.0
1692,B,0,0.05528138407464517
1693,A,0,0.656738058810195
1694,A,0,0.0
1695,B,0,0.0
1696,A,0,0.13433795091112322
1697,A,0,0.07628388037712476
1698,A,0,0.0
1699,B,0,0.0
1700,A,0,0.05567627511884038
1701,A,0,0.07613766096042893
1702,B,0,0.24883214670838588
1703,A,0,0.4119989756967993
1704,B,0,0.31612247155176343
1705,B,0,0.3025246205695404
1706,B,0,0.7040428866589696
1707,B,1,1.1285909675015873
1708,A,0,0.0
1709,A,0,0.09105144691170235
1710,A,0,0.0
1711,A,0,0.0
1712,B,0,0.4313221594529245
1713,B,0,0.13964416277727465
1714,B,0,0.0714832210095199
1715,B,0,0.5950914588624547
1716,B,0,0.0
1717,A,0,0.1718556949640943
1718,A,0,0.3646276576529591
1719,B,0,0.207240411373608
1720,A,0,0.0
1721,B,1,0.7932297310061885
1722,B,0,0.4422536526108868
1723,B,0,0.30717499196983095
1724,B,0,0.29530742772345786
1725,B,0,0.29223440886053675
1726,B,0,0.24055750754331207
1727,B,0,0.0
1728,A,0,0.10726934407947107
1729,A,0,0.3292513079026965
1730,B,0,0.0
1731,B,1,1.027153389754348
1732,B,0,0.3012273386376182
1733,B,0,0.0
1734,B,0,0.0
1735,B,0,0.1388476111028979
1736,B,0,0.3240304877520901
1737,A,0,0.0877920059368783
1738,A,0,0.550100932389052
1739,A,0,0.3239376837401581
1740,A,0,0.0
1741,B,0,0.05864542429878036
1742,A,0,0.26827388704869376
1743,A,0,0.4185122094806981
1744,A,0,0.4040046426530367
1745,B,0,0.17072187449867796
1746,B,0,0.2448485142626607
1747,A,1,0.7924696875834165
1748,B,0,0.44659697757939404
1749,B,0,0.0
1750,B,0,0.38085280783645215
1751,B,0,0.0
1752,B,0,0.335309887750748
1753,A,0,0.2768638446982276
1754,B,0,0.19988775442674403
1755,A,0,0.0
1756,A,1,1.2700172210293832
1757,B,0,0.46952334351770125
1758,B,0,0.2076344999256298
1759,B,0,0.3376121992194643
1760,A,0,0.0
1761,A,0,0.3536819460346146
1762,A,0,0.6680261441363338
1763,B,0,0.0
1764,B,0,1.0078272449194374
1765,B,0,0.06892131194128076
1766,B,0,0.44822236188259595
1767,A,0,0.0
1768,A,0,0.3171216898410242
1769,A,0,0.0
1770,A,0,0.002301795920227251
1771,A,0,0.1314268160086089
1772,A,0,0.0032535168760645383
1773,A,0,0.12757100990218614
1774,B,0,0.4927858591237328
1775,A,1,0.4168744338199946
1776,A,0,0.0
1777,A,0,0.21411777647060734
1778,A,0,0.03074309864834418
1779,B,0,0.0
1780,A,1,0.8396098369814282
1781,A,0,0.030689943303557315
1782,A,0,0.3008420588892534
1783,B,0,0.18807197855160296
1784,B,0,0.13963552926571876
1785,A,0,0.17952801265820598
1786,A,0,0.506972124424518
1787,A,0,0.5942313491331273
1788,A,0,0.1521187132127163
1789,B,0,0.0
1790,B,0,0.0
1791,B,0,0.0
1792,A,0,0.0
1793,A,0,0.0
1794,A,0,0.18423933533715733
1795,A,0,0.0
1796,B,0,0.6289073603991501
1797,A,0,0.5190667237322049
1798,A,0,0.5735511075354736
1799,B,0,0.04613293557432563
1800,A,0,0.27320037832392097
1801,A,0,0.0
1802,A,0,0.6649428696804345
1803,A,0,0.0
1804,A,1,0.645912403237758
1805,A,0,0.627024762528789
1806,A,0,0.9469436338244386
1807,A,0,0.1724820563235819
1808,A,0,0.07572973229709322
1809,B,0,0.0
1810,A,0,0.7131356049573769
1811,B,0,0.2924546533977801
1812,B,0,0.0
1813,A,0,0.46140706804306736
1814,B,1,0.9841643846117962
1815,A,0,0.09368011305339016
1816,A,0,0.03264908932628019
1817,A,0,0.41903759745093044
1818,A,0,0.270183600144344
1819,A,0,0.3460500926112875
1820,A,0,0.5679484197829567
1821,B,0,0.5579569860237724
1822,A,0,0.42815393164175125
1823,B,1,0.9755854112259292
1824,B,0,0.0
1825,B,0,0.0
1826,A,0,0.4455568154012204
1827,B,0,0.39416083353414344
1828,B,0,0.35545452228056984
1829,B,0,0.45210415694636663
1830,A,0,0.03379899598701411
1831,B,0,0.3694770296671106
1832,B,0,0.0
1833,A,0,0.21871404204872874
1834,A,0,0.47879778497829195
1835,A,0,0.0
1836,B,1,1.3858723800489727
1837,A,1,1.1402238481669915
1838,A,0,0.6116321463259886
1839,B,0,0.1366530796276723
1840,A,0,0.0
1841,A,0,0.0
1842,B,0,0.3655000914934968
1843,B,0,0.1162990899860528
1844,B,0,0.41640955050760997
1845,B,0,0.24513647521351967
1846,A,0,0.02307387403960695
1847,B,0,0.48026458671784866
1848,B,0,0.6055234099813405
1849,A,0,0.0
1850,A,0,0.3535722866062547
1851,A,0,0.24697825374617616
1852,A,0,0.284263897883401
1853,A,0,0.1687677603313512
1854,A,0,0.0
1855,B,0,0.6228571272658465
1856,A,0,0.0
1857,B,0,0.0
1858,B,0,0.39688117772707376
1859,B,0,0.25396243995256884
1860,B,0,0.0
1861,A,0,0.002735787055788197
1862,B,0,0.1523907527488768
1863,A,0,0.069175346009304
1864,B,0,0.39395789721498375
1865,A,0,0.0
1866,A,0,0.30899620374512704
1867,B,0,0.6591604453643927
1868,A,0,0.2604086577691842
1869,B,0,0.0
1870,A,0,0.0
1871,A,0,0.21309934282158846
1872,B,0,0.01273577383510921
1873,B,0,0.5703806816009569
1874,A,0,0.0
1875,A,0,0.6916888454071218
1876,A,0,0.0
1877,B,0,0.18769733801501856
1878,B,0,0.0
1879,A,1,1.0460549716324286
1880,A,0,0.0
1881,A,0,0.0
1882,A,0,0.09799250535529207
1883,B,0,0.07669738887086332
1884,B,0,0.0
1885,A,0,0.3363548431325141
1886,B,0,0.0
1887,A,0,0.5529011936710979
1888,A,0,0.10098053752899443
1889,A,0,0.4859020337942902
1890,A,0,0.019832544463597668
1891,A,0,0.0
1892,B,0,0.39552444243173007
1893,B,0,0.024758072728124553
1894,A,0,0.0
1895,B,0,0.1738769372982435
1896,B,0,0.0
1897,B,0,0.1961278333501621
1898,B,0,0.6136818503842955
1899,A,0,0.4888005126307456
1900,B,0,0.20055551934282878
1901,B,0,0.15028438162939836
1902,B,1,0.7049643811018639
1903,A,0,0.008736381268450055
1904,A,0,0.30652216484678296
1905,A,0,0.152634471178396
1906,A,0,0.08549025441177344
1907,A,0,0.281014321896201
1908,A,0,0.0
1909,B,0,0.7869440539595656
1910,A,0,0.38904015275395865
1911,B,1,0.3818710036092879
1912,A,0,0.23451395337892217
1913,B,0,0.0
1914,A,0,0.038219497844343225
1915,B,0,0.0
1916,A,0,0.5275582504521809
1917,A,1,0.22377995985759624
1918,A,1,0.6936819790751863
1919,B,0,0.0
1920,A,0,0.19386511360922215
1921,B,0,0.104687594571645
1922,B,0,0.0
1923,A,0,0.6319203244320772
1924,A,0,0.6690328752073604
1925,A,0,0.03074524922636046
1926,A,0,0.3565784576197331
1927,A,0,0.15535799640106152
1928,A,0,0.27303221238028386
1929,B,1,1.2596392892310255
1930,A,0,0.11940781586325189
1931,A,0,0.7376502450703257
1932,B,0,0.11354154397086047
1933,B,0,0.17193381969698032
1934,A,0,0.7667952312650612
1935,A,0,0.28256515919667363
1936,A,0,0.0
1937,B,0,0.2674408624713024
1938,B,0,0.0
1939,A,0,0.0
1940,A,1,0.5172071409363388
1941,A,0,0.297824114236828
1942,B,0,0.0
1943,A,0,0.0
1944,A,0,0.08607154035164685
1945,A,0,0.3213831944804473
1946,A,0,0.0
1947,B,0,0.0
1948,A,0,0.0
1949,A,1,0.567139253623498
1950,B,0,0.4532925324967327
1951,B,0,0.5006270663458611
1952,A,0,0.4369434354616549
1953,A,0,0.14741262733596067
1954,B,0,0.2388054151160898
1955,A,0,0.5803110336618931
1956,B,0,0.0
1957,B,0,0.3092226728214463
1958,B,1,0.23873108119000264
1959,A,0,0.40468929863483866
1960,B,0,0.06468708837719661
1961,B,0,0.0
1962,A,0,0.4318501844801232
1963,B,0,0.0
1964,B,0,0.0
